subject ID,age,gender,handedness,trial,invertion,x,y,z,time,response
Name,age,gender,handedness,0,not inverted,1.61818,315.3925,359.9512,19.31608,False
Name,age,gender,handedness,0,not inverted,2.171635,311.6588,359.8593,19.33887,False
Name,age,gender,handedness,0,not inverted,2.892524,308.1745,359.9446,19.36021,False
Name,age,gender,handedness,0,not inverted,1.4691,301.6322,359.9456,19.42685,False
Name,age,gender,handedness,0,not inverted,1.893815,299.1938,359.6432,19.45004,False
Name,age,gender,handedness,0,not inverted,2.089444,297.3744,359.4806,19.47275,False
Name,age,gender,handedness,0,not inverted,2.071609,295.1475,359.655,19.51662,False
Name,age,gender,handedness,0,not inverted,2.157156,295.7522,359.6096,19.53957,False
Name,age,gender,handedness,0,not inverted,2.137378,296.4841,359.6148,19.56089,False
Name,age,gender,handedness,0,not inverted,1.841382,297.8336,359.6931,19.62911,False
Name,age,gender,handedness,0,not inverted,1.732195,298.4011,359.7013,19.65001,False
Name,age,gender,handedness,0,not inverted,1.600784,300.11,359.8286,19.6732,False
Name,age,gender,handedness,0,not inverted,1.61193,304.1592,359.6495,19.716,False
Name,age,gender,handedness,0,not inverted,1.804101,307.2582,359.7433,19.73888,False
Name,age,gender,handedness,0,not inverted,1.695226,311.2551,359.7799,19.76112,False
Name,age,gender,handedness,0,not inverted,1.713696,324.7035,359.7895,19.82696,False
Name,age,gender,handedness,0,not inverted,1.565841,329.0489,359.8514,19.84957,False
Name,age,gender,handedness,0,not inverted,1.517637,332.9085,359.9323,19.87299,False
Name,age,gender,handedness,0,not inverted,1.312444,340.1901,0.07867689,19.92201,True
Name,age,gender,handedness,0,not inverted,1.340024,343.8231,0.04573564,19.94088,True
Name,age,gender,handedness,0,not inverted,1.540473,347.4182,359.9838,19.96152,True
Name,age,gender,handedness,1,not inverted,1.322568,356.9119,0.08567859,20.02982,False
Name,age,gender,handedness,1,not inverted,1.12985,0.4402193,359.946,20.04957,False
Name,age,gender,handedness,1,not inverted,0.5941573,3.346477,0.08736618,20.06934,False
Name,age,gender,handedness,1,not inverted,358.4332,12.792,359.8638,20.13605,False
Name,age,gender,handedness,1,not inverted,358.4332,12.792,359.8638,20.14149,False
Name,age,gender,handedness,1,not inverted,357.4652,15.90895,359.9551,20.16009,False
Name,age,gender,handedness,1,not inverted,358.123,25.77263,0.08993734,20.22713,False
Name,age,gender,handedness,1,not inverted,358.1241,28.91281,0.1035421,20.24983,False
Name,age,gender,handedness,1,not inverted,358.3168,32.03679,0.07341868,20.27245,False
Name,age,gender,handedness,1,not inverted,358.1656,37.64213,0.1977113,20.3166,False
Name,age,gender,handedness,1,not inverted,358.1719,39.41369,0.2212451,20.3391,False
Name,age,gender,handedness,1,not inverted,358.0456,41.04505,0.0476579,20.36016,False
Name,age,gender,handedness,1,not inverted,357.7715,47.77846,0.1347814,20.42737,False
Name,age,gender,handedness,1,not inverted,357.7715,47.77846,0.1347814,20.43132,False
Name,age,gender,handedness,1,not inverted,357.1863,51.03632,0.2262356,20.45031,False
Name,age,gender,handedness,1,not inverted,357.2986,54.05176,0.203543,20.47131,False
Name,age,gender,handedness,1,not inverted,356.8479,60.74389,0.2994587,20.52167,False
Name,age,gender,handedness,1,not inverted,356.8479,60.74389,0.2994587,20.52561,False
Name,age,gender,handedness,1,not inverted,356.6352,63.97189,0.2468492,20.53942,False
Name,age,gender,handedness,1,not inverted,356.3562,67.02577,0.2373446,20.56092,False
Name,age,gender,handedness,1,not inverted,355.804,74.20204,0.2869461,20.62906,False
Name,age,gender,handedness,1,not inverted,355.804,74.20204,0.2869461,20.63327,False
Name,age,gender,handedness,1,not inverted,355.7554,75.63262,0.2500885,20.6497,False
Name,age,gender,handedness,1,not inverted,354.8657,76.69556,0.07151045,20.6725,False
Name,age,gender,handedness,1,not inverted,354.4517,78.32677,0.5494542,20.71699,False
Name,age,gender,handedness,1,not inverted,354.4517,78.32677,0.5494542,20.72101,False
Name,age,gender,handedness,1,not inverted,354.9057,79.35931,0.3253004,20.73913,False
Name,age,gender,handedness,1,not inverted,354.9936,80.03438,0.3248612,20.76027,False
Name,age,gender,handedness,1,not inverted,355.0529,79.17284,0.286634,20.82744,False
Name,age,gender,handedness,1,not inverted,355.0529,79.17284,0.286634,20.83162,False
Name,age,gender,handedness,1,not inverted,355.0423,79.12255,0.338743,20.85073,False
Name,age,gender,handedness,1,not inverted,355.0669,79.19196,0.3543254,20.87169,False
Name,age,gender,handedness,1,not inverted,355.1237,79.21138,0.3396901,20.91778,False
Name,age,gender,handedness,1,not inverted,355.1237,79.21138,0.3396901,20.92192,False
Name,age,gender,handedness,1,not inverted,355.1556,79.15351,0.3106077,20.94023,False
Name,age,gender,handedness,1,not inverted,355.1668,79.0401,0.2735981,20.9613,False
Name,age,gender,handedness,1,not inverted,355.0704,78.8625,0.3019115,21.02739,False
Name,age,gender,handedness,1,not inverted,355.0704,78.8625,0.3019115,21.0317,False
Name,age,gender,handedness,1,not inverted,355.0239,78.69959,0.3514683,21.04989,False
Name,age,gender,handedness,1,not inverted,355.1252,78.02631,0.3376059,21.07387,False
Name,age,gender,handedness,1,not inverted,355.0499,73.51445,0.3722241,21.1371,False
Name,age,gender,handedness,1,not inverted,355.0499,73.51445,0.3722241,21.14136,False
Name,age,gender,handedness,1,not inverted,355.0499,73.51445,0.3722241,21.1464,False
Name,age,gender,handedness,1,not inverted,354.9235,71.84081,0.5352379,21.16,False
Name,age,gender,handedness,1,not inverted,355.0604,65.87315,0.4939406,21.22595,False
Name,age,gender,handedness,1,not inverted,355.0604,65.87315,0.4939406,21.23027,False
Name,age,gender,handedness,1,not inverted,354.9669,63.13239,0.5567958,21.24975,False
Name,age,gender,handedness,1,not inverted,355.129,61.01131,0.63143,21.27021,False
Name,age,gender,handedness,1,not inverted,355.2369,56.39431,0.6947564,21.31601,False
Name,age,gender,handedness,1,not inverted,355.2369,56.39431,0.6947564,21.32021,False
Name,age,gender,handedness,1,not inverted,355.438,53.65195,0.6097566,21.33729,False
Name,age,gender,handedness,1,not inverted,355.5468,50.00345,0.5745733,21.36035,False
Name,age,gender,handedness,1,not inverted,355.6552,39.05089,0.6180693,21.42715,False
Name,age,gender,handedness,1,not inverted,355.6552,39.05089,0.6180693,21.43124,False
Name,age,gender,handedness,1,not inverted,355.9466,35.24772,0.5853866,21.44954,False
Name,age,gender,handedness,1,not inverted,356.2548,30.60285,0.3667847,21.4709,False
Name,age,gender,handedness,1,not inverted,356.2761,20.12563,0.4110228,21.51701,False
Name,age,gender,handedness,1,not inverted,356.2761,20.12563,0.4110228,21.52127,False
Name,age,gender,handedness,1,not inverted,356.1466,14.5182,0.5893472,21.53815,False
Name,age,gender,handedness,1,not inverted,355.9688,9.038069,0.6687143,21.56074,False
Name,age,gender,handedness,1,not inverted,356.4048,352.8033,0.3435939,21.6274,False
Name,age,gender,handedness,1,not inverted,356.4048,352.8033,0.3435939,21.63138,False
Name,age,gender,handedness,1,not inverted,356.4911,347.1603,0.3686922,21.65013,False
Name,age,gender,handedness,1,not inverted,356.5623,341.0143,0.2726017,21.67124,False
Name,age,gender,handedness,1,not inverted,357.4508,327.4604,359.8279,21.71696,False
Name,age,gender,handedness,1,not inverted,357.4508,327.4604,359.8279,21.72105,False
Name,age,gender,handedness,1,not inverted,357.9274,320.4745,359.8108,21.73961,False
Name,age,gender,handedness,1,not inverted,358.1572,313.6526,359.6717,21.76056,False
Name,age,gender,handedness,1,not inverted,358.1572,313.6526,359.6717,21.76488,False
Name,age,gender,handedness,1,not inverted,358.4624,302.7358,359.7269,21.82508,False
Name,age,gender,handedness,1,not inverted,358.4624,302.7358,359.7269,21.82941,False
Name,age,gender,handedness,1,not inverted,359.546,293.0717,359.673,21.84735,False
Name,age,gender,handedness,1,not inverted,0.5327821,290.9527,359.3569,21.87071,False
Name,age,gender,handedness,1,not inverted,0.5327821,290.9527,359.3569,21.87508,False
Name,age,gender,handedness,1,not inverted,2.184049,289.6243,358.943,21.91912,False
Name,age,gender,handedness,1,not inverted,2.184049,289.6243,358.943,21.92385,False
Name,age,gender,handedness,1,not inverted,2.747838,289.7645,359.7438,21.93787,False
Name,age,gender,handedness,1,not inverted,2.229304,291.2401,359.6783,21.96291,False
Name,age,gender,handedness,1,not inverted,2.229304,291.2401,359.6783,21.96705,False
Name,age,gender,handedness,1,not inverted,359.1123,293.9153,359.8366,22.02785,False
Name,age,gender,handedness,1,not inverted,359.1123,293.9153,359.8366,22.03197,False
Name,age,gender,handedness,1,not inverted,358.5155,294.0816,359.8405,22.05533,False
Name,age,gender,handedness,1,not inverted,358.0817,294.0829,359.869,22.07237,False
Name,age,gender,handedness,1,not inverted,358.0817,294.0829,359.869,22.07727,False
Name,age,gender,handedness,1,not inverted,357.5906,294.7118,359.8492,22.11738,False
Name,age,gender,handedness,1,not inverted,357.5906,294.7118,359.8492,22.12164,False
Name,age,gender,handedness,1,not inverted,357.8582,295.3488,359.8248,22.14014,False
Name,age,gender,handedness,1,not inverted,358.0301,295.9428,359.7969,22.16196,False
Name,age,gender,handedness,1,not inverted,358.0301,295.9428,359.7969,22.16604,False
Name,age,gender,handedness,1,not inverted,358.4219,296.1551,359.7818,22.23236,True
Name,age,gender,handedness,1,not inverted,358.4219,296.1551,359.7818,22.23664,True
Name,age,gender,handedness,1,not inverted,358.5114,296.418,359.792,22.24844,True
Name,age,gender,handedness,1,not inverted,358.4287,297.0498,359.7778,22.27176,True
Name,age,gender,handedness,1,not inverted,358.4287,297.0498,359.7778,22.27631,True
Name,age,gender,handedness,1,not inverted,357.5482,299.525,359.7895,22.31791,True
Name,age,gender,handedness,1,not inverted,357.5482,299.525,359.7895,22.32242,True
Name,age,gender,handedness,2,not inverted,357.3121,300.8423,359.787,22.3394,False
Name,age,gender,handedness,2,not inverted,357.1989,302.1981,359.7252,22.36167,False
Name,age,gender,handedness,2,not inverted,357.1989,302.1981,359.7252,22.36589,False
Name,age,gender,handedness,2,not inverted,357.0143,308.4771,359.8097,22.42793,False
Name,age,gender,handedness,2,not inverted,357.0143,308.4771,359.8097,22.43205,False
Name,age,gender,handedness,2,not inverted,356.8475,311.2948,359.7043,22.45058,False
Name,age,gender,handedness,2,not inverted,356.9429,314.6235,359.7822,22.47152,False
Name,age,gender,handedness,2,not inverted,356.9429,314.6235,359.7822,22.47581,False
Name,age,gender,handedness,2,not inverted,357.2513,321.7757,359.8519,22.51659,False
Name,age,gender,handedness,2,not inverted,357.2513,321.7757,359.8519,22.52101,False
Name,age,gender,handedness,2,not inverted,357.3076,325.3134,359.8316,22.53926,False
Name,age,gender,handedness,2,not inverted,357.4804,328.4893,359.8251,22.56046,False
Name,age,gender,handedness,2,not inverted,357.4804,328.4893,359.8251,22.56471,False
Name,age,gender,handedness,2,not inverted,357.2412,337.9905,359.9414,22.62771,False
Name,age,gender,handedness,2,not inverted,357.2412,337.9905,359.9414,22.63206,False
Name,age,gender,handedness,2,not inverted,357.1667,340.8296,0.09164052,22.64897,False
Name,age,gender,handedness,2,not inverted,357.1626,343.7546,0.04347428,22.67192,False
Name,age,gender,handedness,2,not inverted,357.1626,343.7546,0.04347428,22.67637,False
Name,age,gender,handedness,2,not inverted,357.2549,348.6171,0.1115264,22.71767,False
Name,age,gender,handedness,2,not inverted,357.2549,348.6171,0.1115264,22.72199,False
Name,age,gender,handedness,2,not inverted,357.259,350.9684,0.0512585,22.74028,False
Name,age,gender,handedness,2,not inverted,357.0204,353.4034,0.08018972,22.76192,False
Name,age,gender,handedness,2,not inverted,357.0204,353.4034,0.08018972,22.76611,False
Name,age,gender,handedness,2,not inverted,356.9191,2.515289,0.1758324,22.82832,False
Name,age,gender,handedness,2,not inverted,356.9191,2.515289,0.1758324,22.83257,False
Name,age,gender,handedness,2,not inverted,356.9771,6.097913,0.08238974,22.85098,False
Name,age,gender,handedness,2,not inverted,357.0183,10.23624,0.1227191,22.87201,False
Name,age,gender,handedness,2,not inverted,357.0183,10.23624,0.1227191,22.87647,False
Name,age,gender,handedness,2,not inverted,355.9149,22.4984,0.259481,22.93779,False
Name,age,gender,handedness,2,not inverted,355.9149,22.4984,0.259481,22.94198,False
Name,age,gender,handedness,2,not inverted,355.9149,22.4984,0.259481,22.94695,False
Name,age,gender,handedness,2,not inverted,355.4989,26.37579,0.1083668,22.96373,False
Name,age,gender,handedness,2,not inverted,355.4989,26.37579,0.1083668,22.96826,False
Name,age,gender,handedness,2,not inverted,355.4658,41.16515,0.6502498,23.02943,False
Name,age,gender,handedness,2,not inverted,355.4658,41.16515,0.6502498,23.03379,False
Name,age,gender,handedness,2,not inverted,355.4733,46.21624,0.4512303,23.04974,False
Name,age,gender,handedness,2,not inverted,355.4733,46.21624,0.4512303,23.0544,False
Name,age,gender,handedness,2,not inverted,355.4565,50.77389,0.3239979,23.07222,False
Name,age,gender,handedness,2,not inverted,355.4565,50.77389,0.3239979,23.07665,False
Name,age,gender,handedness,2,not inverted,355.2846,61.3579,0.4090355,23.11799,False
Name,age,gender,handedness,2,not inverted,355.2846,61.3579,0.4090355,23.12236,False
Name,age,gender,handedness,2,not inverted,355.0934,66.57063,0.4306804,23.13945,False
Name,age,gender,handedness,2,not inverted,355.0934,66.57063,0.4306804,23.14411,False
Name,age,gender,handedness,2,not inverted,355.3639,70.47694,0.3480389,23.163,False
Name,age,gender,handedness,2,not inverted,355.3639,70.47694,0.3480389,23.16854,False
Name,age,gender,handedness,2,not inverted,355.0233,78.74941,0.2109335,23.22827,False
Name,age,gender,handedness,2,not inverted,355.0233,78.74941,0.2109335,23.23278,False
Name,age,gender,handedness,2,not inverted,355.3231,80.52376,0.2290024,23.24811,False
Name,age,gender,handedness,2,not inverted,355.3231,80.52376,0.2290024,23.2524,False
Name,age,gender,handedness,2,not inverted,355.3366,81.9405,0.0704919,23.27096,False
Name,age,gender,handedness,2,not inverted,355.3366,81.9405,0.0704919,23.27511,False
Name,age,gender,handedness,2,not inverted,355.0969,83.30468,0.03649791,23.3161,False
Name,age,gender,handedness,2,not inverted,355.0969,83.30468,0.03649791,23.32055,False
Name,age,gender,handedness,2,not inverted,355.2155,83.53409,0.09864537,23.33821,False
Name,age,gender,handedness,2,not inverted,355.2155,83.53409,0.09864537,23.34279,False
Name,age,gender,handedness,2,not inverted,355.372,83.25367,0.1547254,23.36175,False
Name,age,gender,handedness,2,not inverted,355.372,83.25367,0.1547254,23.36604,False
Name,age,gender,handedness,2,not inverted,355.5288,82.04131,0.1539599,23.42777,False
Name,age,gender,handedness,2,not inverted,355.5288,82.04131,0.1539599,23.43227,False
Name,age,gender,handedness,2,not inverted,355.5604,82.02963,0.2060064,23.44881,False
Name,age,gender,handedness,2,not inverted,355.5604,82.02963,0.2060064,23.45909,False
Name,age,gender,handedness,2,not inverted,355.4947,81.83785,0.2273009,23.47225,False
Name,age,gender,handedness,2,not inverted,355.4947,81.83785,0.2273009,23.47693,False
Name,age,gender,handedness,2,not inverted,355.206,81.83444,0.2868594,23.5225,True
Name,age,gender,handedness,2,not inverted,355.206,81.83444,0.2868594,23.5274,True
Name,age,gender,handedness,2,not inverted,355.1569,81.77723,0.3163891,23.53854,True
Name,age,gender,handedness,2,not inverted,355.1569,81.77723,0.3163891,23.54313,True
Name,age,gender,handedness,2,not inverted,354.9846,81.55584,0.3748999,23.5618,True
Name,age,gender,handedness,2,not inverted,354.9846,81.55584,0.3748999,23.56638,True
Name,age,gender,handedness,3,not inverted,355.0035,80.28189,0.3438409,23.62929,False
Name,age,gender,handedness,3,not inverted,355.0035,80.28189,0.3438409,23.63403,False
Name,age,gender,handedness,3,not inverted,354.9619,79.37875,0.2810147,23.64924,False
Name,age,gender,handedness,3,not inverted,354.9619,79.37875,0.2810147,23.65432,False
Name,age,gender,handedness,3,not inverted,355.0738,78.02407,0.4158933,23.6724,False
Name,age,gender,handedness,3,not inverted,355.0738,78.02407,0.4158933,23.67685,False
Name,age,gender,handedness,3,not inverted,355.1876,74.6784,0.4084231,23.7178,False
Name,age,gender,handedness,3,not inverted,355.1876,74.6784,0.4084231,23.72224,False
Name,age,gender,handedness,3,not inverted,355.292,72.87358,0.3787616,23.73923,False
Name,age,gender,handedness,3,not inverted,355.292,72.87358,0.3787616,23.7438,False
Name,age,gender,handedness,3,not inverted,355.224,70.19638,0.3598039,23.76258,False
Name,age,gender,handedness,3,not inverted,355.224,70.19638,0.3598039,23.76693,False
Name,age,gender,handedness,3,not inverted,355.6168,62.96213,0.234365,23.82913,False
Name,age,gender,handedness,3,not inverted,355.6168,62.96213,0.234365,23.83356,False
Name,age,gender,handedness,3,not inverted,355.7661,60.16223,0.3576201,23.84955,False
Name,age,gender,handedness,3,not inverted,355.7661,60.16223,0.3576201,23.85433,False
Name,age,gender,handedness,3,not inverted,355.5763,57.15983,0.3874635,23.87216,False
Name,age,gender,handedness,3,not inverted,355.5763,57.15983,0.3874635,23.87689,False
Name,age,gender,handedness,3,not inverted,355.9744,49.64515,0.1488531,23.91911,False
Name,age,gender,handedness,3,not inverted,355.9744,49.64515,0.1488531,23.92341,False
Name,age,gender,handedness,3,not inverted,356.0874,45.66811,0.3506446,23.93639,False
Name,age,gender,handedness,3,not inverted,356.0874,45.66811,0.3506446,23.9408,False
Name,age,gender,handedness,3,not inverted,355.8426,41.29083,0.3443071,23.95863,False
Name,age,gender,handedness,3,not inverted,355.8426,41.29083,0.3443071,23.9632,False
Name,age,gender,handedness,3,not inverted,356.1121,27.72574,0.299452,24.02892,False
Name,age,gender,handedness,3,not inverted,356.1121,27.72574,0.299452,24.0334,False
Name,age,gender,handedness,3,not inverted,356.2027,22.95291,0.2014135,24.05008,False
Name,age,gender,handedness,3,not inverted,356.2027,22.95291,0.2014135,24.05468,False
Name,age,gender,handedness,3,not inverted,356.3218,17.53897,0.3378693,24.07232,False
Name,age,gender,handedness,3,not inverted,356.3218,17.53897,0.3378693,24.07692,False
Name,age,gender,handedness,3,not inverted,356.1643,7.430496,0.2047267,24.11759,False
Name,age,gender,handedness,3,not inverted,356.1643,7.430496,0.2047267,24.12214,False
Name,age,gender,handedness,3,not inverted,356.2105,2.811399,0.1184558,24.13866,False
Name,age,gender,handedness,3,not inverted,356.2105,2.811399,0.1184558,24.14333,False
Name,age,gender,handedness,3,not inverted,356.3935,358.3858,0.253973,24.16107,False
Name,age,gender,handedness,3,not inverted,356.3935,358.3858,0.253973,24.1655,False
Name,age,gender,handedness,3,not inverted,356.5758,343.7373,0.1716361,24.22821,False
Name,age,gender,handedness,3,not inverted,356.5758,343.7373,0.1716361,24.23305,False
Name,age,gender,handedness,3,not inverted,356.7604,339.0336,0.1462189,24.24861,False
Name,age,gender,handedness,3,not inverted,356.7604,339.0336,0.1462189,24.253,False
Name,age,gender,handedness,3,not inverted,357.2086,334.5769,0.03019319,24.27149,False
Name,age,gender,handedness,3,not inverted,357.2086,334.5769,0.03019319,24.27573,False
Name,age,gender,handedness,3,not inverted,358.7909,322.5609,359.8427,24.33783,False
Name,age,gender,handedness,3,not inverted,358.7909,322.5609,359.8427,24.34243,False
Name,age,gender,handedness,3,not inverted,358.7909,322.5609,359.8427,24.34817,False
Name,age,gender,handedness,3,not inverted,358.7909,322.5609,359.8427,24.35239,False
Name,age,gender,handedness,3,not inverted,359.2066,318.1489,359.8467,24.36477,False
Name,age,gender,handedness,3,not inverted,359.2066,318.1489,359.8467,24.36969,False
Name,age,gender,handedness,3,not inverted,359.7717,313.4561,359.7225,24.38356,False
Name,age,gender,handedness,3,not inverted,359.6176,303.6898,359.6676,24.42881,False
Name,age,gender,handedness,3,not inverted,359.6176,303.6898,359.6676,24.43357,False
Name,age,gender,handedness,3,not inverted,359.5992,300.1764,359.7626,24.44973,False
Name,age,gender,handedness,3,not inverted,359.5992,300.1764,359.7626,24.45439,False
Name,age,gender,handedness,3,not inverted,358.8666,298.0101,359.8753,24.47261,False
Name,age,gender,handedness,3,not inverted,358.8666,298.0101,359.8753,24.4777,False
Name,age,gender,handedness,3,not inverted,358.5239,297.435,359.8969,24.49534,False
Name,age,gender,handedness,3,not inverted,358.6887,297.0336,359.8735,24.51822,False
Name,age,gender,handedness,3,not inverted,358.6887,297.0336,359.8735,24.52299,False
Name,age,gender,handedness,3,not inverted,358.7871,296.818,359.8409,24.53925,False
Name,age,gender,handedness,3,not inverted,358.7871,296.818,359.8409,24.54395,False
Name,age,gender,handedness,3,not inverted,359.0373,297.5042,359.7752,24.5618,False
Name,age,gender,handedness,3,not inverted,359.0373,297.5042,359.7752,24.56624,False
Name,age,gender,handedness,3,not inverted,358.9239,298.243,359.8956,24.58432,False
Name,age,gender,handedness,3,not inverted,358.647,299.5717,359.8267,24.62849,False
Name,age,gender,handedness,3,not inverted,358.647,299.5717,359.8267,24.63429,False
Name,age,gender,handedness,3,not inverted,358.5002,299.6502,359.8585,24.65051,False
Name,age,gender,handedness,3,not inverted,358.5002,299.6502,359.8585,24.65524,False
Name,age,gender,handedness,3,not inverted,358.4335,299.6718,359.8267,24.67201,False
Name,age,gender,handedness,3,not inverted,358.4335,299.6718,359.8267,24.67658,False
Name,age,gender,handedness,3,not inverted,358.3501,299.724,359.8171,24.69426,False
Name,age,gender,handedness,3,not inverted,358.3565,299.7796,359.8299,24.73751,False
